,movieCd,movieNm,movieNmEn,openDt,typeNm,showTm,nations,actors,companys,audits,directors,genres
3439,20119768,레드 라이딩 후드,Red Riding Hood,20110317,장편,100,미국|캐나다,10041879|10001200,20100043,2011-F101|15세이상관람가,10074930,드라마|판타지|멜로/로맨스
3440,20101008,레드,Red,20101103,장편,111,미국|캐나다,10032511|10026087|10067815|10025686|10088888|20113037,20063190,2010-F433|15세이상관람가,10016782,액션
3441,20162873,레고 배트맨 무비,The Lego Batman Movie,20170209,장편,104,미국,10052972|10017458|10014377|10023175,20100043,2017-MF00173|전체관람가|2017-MF00180|전체관람가,10077066,애니메이션|액션|코미디
3442,20136445,레고 무비,The Lego Movie,20140206,장편,100,미국,20112225|10019770|10049440|10026087|10052972|10008961|10077262,20100043,2014-MF00077 |전체관람가|2014-MF00104 |전체관람가,10077075|10086266,애니메이션|코미디|액션|가족
3444,20100330,런어웨이즈,The Runaways,20100624,장편,106,미국,10077997|20120485|10009990,20100932,2010-F236|청소년관람불가,10085242,드라마
3445,20030437,런어웨이,Runaway Jury,20040130,장편,127,미국,10010611|10070370|10015525,20101507,2003-F349|15세관람가,10001243,스릴러
3446,20125306,런던 블러바드,London Boulevard,20120920,장편,103,미국,10076626|10078551|10015360|10063568,20122895,2012-F584 |15세이상관람가,10053138,범죄|드라마
3447,20183745,런닝맨 : 풀룰루의 역습,Running Man,20181205,장편,66,한국,10004461|20311997|10047326|20237947|20237910|20205026,20100932,2018-MF02189|전체관람가,10054516,애니메이션
3448,20126671,런닝맨,Running Man,20130404,장편,127,한국|미국,20318580|10040665|20111408|10004448|10066805|10050734|10066973|10005383|10061811|10007481|20182620|20134313|20144288|20147753|20149841|20183642|20232301|10061749|20110711|10002376|20151309|20134258,20100041,2013-MF00042|15세이상관람가,10065637,액션|코미디
3449,20157041,런 올 나이트,Run All Night,20150319,장편,115,미국,10019770|20169559|10047586|10076296|10062523,20100043,2015-MF00218 |청소년관람불가,10059297,액션|스릴러
3450,20209021,런 보이 런,RUN BOY RUN,20200528,장편,90,한국,20283489|20326013|20349127|20276090|20307522|20192366|20366906|20367219|20367271|20367356|20367808|20367862|20368313|20368423|20368448|20368476|20368622|20360420|20368980|20369051|20369068|20369094|10037091|20369144|20308649|10050794|20369287|20369335|20369448|20369457|20369458|20369512|20369523|20369567|20369568|20369639|20369710|20369730|20370032|20375224|20375233,20189621,2020-MF00950 |15세이상관람가,20186154,드라마
3451,20200294,런,Run,20201120,장편,89,미국,10033980|20176443|20361172,20141648,2020-MF02556|15세이상관람가,10011005,미스터리|스릴러
3452,20153444,럭키,LUCK-KEY,20161013,장편,112,한국,10054128|20112212|10066791|20248432|10061532|20186095|20203049|20258654|20259273|20261569|20263439|20279329|20166024|10005693|20313792|10062493|20339404|20341415|20156820|20337374|20220443|20290205,20100103,2016-MF01388|15세이상관람가,10054784,코미디
3453,20070352,러시 아워 3,Rush Hour 3,20071003,장편,90,미국,10035836|10077245,20100109,2007-F352|15세이상관람가,20114451,범죄|코미디|액션|스릴러
3454,20000067,러브레터,Love Letter,19991120,장편,116,일본,20072220|10080762|10034521,20141088|20161101|20142369|20122837,99-F147|전체관람가|2013-F61 |전체관람가,10056764,멜로/로맨스|드라마
3455,20199576,러브 앳,Love at Second Sight,20191127,장편,118,프랑스|벨기에,20250729,20061727,2019-MF02274|12세이상관람가,10001436,멜로/로맨스|코미디
3456,20090859,러브 매니지먼트,Management,20091231,장편,93,미국,10062683|10039180,20100123,2009-F466|15세이상관람가,10039398,멜로/로맨스|코미디
3457,20153039,러브 라이브! 더 스쿨 아이돌 무비,Love Live! The School Idol Movie,20150903,장편,99,일본,20214706|20214707|20214708|20214709|20214710|20214711|20214712|20214713|20214714,2013216,2015-MF00926 |전체관람가,20213306,애니메이션
3458,20110031,러브 & 드럭스,Love And Other Drugs,20110113,장편,112,미국,10045773,20100041,|청소년관람불가,10047731,멜로/로맨스|코미디
3459,20060145,러닝 스케어드,Running Scared,20060608,장편,121,미국,10083746|10073706,20061098,2006-FV41|18세관람가,10052750,액션|범죄
3460,20176917,램페이지,Rampage,20180412,장편,107,미국,10013266|10064771|10006980|10024955|10065035|10024939,20100043,2018-MF00563|12세이상관람가|2018-MF00590 |12세이상관람가,10032200,액션
3461,20080078,람보 4 : 라스트 블러드,Rambo Ⅳ,20080228,장편,91,미국|독일,10040736|10069332,20100427,2008-F75|청소년관람불가,10040736,액션|스릴러|전쟁
3462,20127086,락 오브 에이지,Rock of Ages,20120802,장편,123,미국,10081054|10074903|10044466|10083789|10024955|20129265|20129267|10014722,20100043,2012-F440|15세이상관람가,10041333,뮤지컬|드라마
3463,20199923,라플라스의 마녀,Laplace's Witch,20190509,장편,115,일본,10034548|10090971|10074031|10079149|10021073,20139135,2019-MF00593|12세이상관람가,10027427,미스터리|스릴러
3464,20159001,라자루스,The Lazarus Effect,20150702,장편,83,미국,10051237|10048586|10024062,20142369,2015-MF00599 |15세이상관람가,20121702,공포(호러)
3465,20128386,라이프 오브 파이,Life of Pi,20130101,장편,126,미국,20131163|10055253|20167180,20175001|20100041,2012-F782 |전체관람가|2012-F805 |전체관람가|2018-MF00499|전체관람가,10056462,어드벤처|드라마
3466,20171381,라이프,Life,20170405,장편,103,미국,10063816|20175409|10014018|10033789|20273130|20167381,20173221,2017-MF00538|15세이상관람가,20126431,SF|스릴러
3467,20167324,라이언,LION,20170201,장편,118,호주|영국|미국,10011098|20115379|10008581|10012027|10079036|20243489|10013523,20142048,2016-MF02092|12세이상관람가,20265286,드라마
3468,20090092,라스트프로포즈,Look For A Star,20090305,장편,96,홍콩,10053575|10035350,20100520,2009-F76|12세이상관람가,10053875,멜로/로맨스
3469,20150470,라스트 홈,99 HOMES,20160407,장편,112,미국,10045803|10023167|10015972,20153588,2016-MF00127|15세이상관람가,10013833,드라마
3470,20208663,라스트 풀 메저,The Last Full Measure,20200520,장편,115,미국,10036097|10034095|10077680|10053335|10047586|10086084,20188721,2020-MF00919|15세이상관람가,10080269,드라마|전쟁
3471,20197278,라스트 크리스마스,Last Christmas,20191205,장편,102,미국,10091623|10049649|10083429,20100603,2019-MF02025|12세이상관람가,10083870,코미디|멜로/로맨스
3472,20101140,라스트 엑소시즘,The Last Exorcism,20101201,장편,86,미국,10082722|20115445|20126990,20100844,2010-F403|15세이상관람가,20112354,공포(호러)|스릴러
3473,20030430,라스트 사무라이,The Last Samurai,20040109,장편,144,미국,10081054|20071575,20100043,2003-F344|15세관람가,10047731,액션
3474,20119855,라스트 나잇,Last Night,20110407,장편,92,미국|프랑스,10078551|10035005,20100123,2011-F121|청소년관람불가,20112377,멜로/로맨스
3475,20101209,라스트 갓파더,The Last Godfather,20101229,장편,103,한국|미국,10040912|10022981|10086891|10063643|20100061|10043550|20328572,20100109,2010-F527|12세이상관람가,10040912,코미디
3476,20206447,라라걸,Ride Like a Girl,20200415,장편,98,호주,10079720|10034941|10084697,20100285,2020-MF00534|전체관람가,10015488,드라마
3477,20070264,라따뚜이,Ratatouille,20070725,장편,115,미국,10082756|10018250|10085861,20100616,2007-F216|전체관람가,10032042,애니메이션|드라마|코미디|가족
3478,20060284,라디오 스타,Radio Star,20060928,장편,115,한국,10029293|10043371|10006278|10000502|20123607|20123633|20123976|10065689|10072700|10090257|20137575|20139107|10008089|20157078|20158705|10057485|20165072|10061811|10040580|10005471|10054511|10087638,20100303,2006-F281 |12세관람가,10057485,드라마
3479,20070522,라 비 앙 로즈,La Vie En Rose,20071121,장편,140,프랑스|영국|체코,10022184|10059967,20142928|20111653,2007-F373|12세이상관람가|2016-MF02017|12세이상관람가,10051255,드라마
3480,20070204,뜨거운녀석들,Hot Fuzz,20070621,장편,121,영국,10034407|10008995,20100603,2007-F160|청소년관람불가,10047596,코미디|액션|미스터리|범죄
3481,20127597,뜨거운 안녕,Rockin' on Heaven's Door,20130530,장편,99,한국|일본,20121762|10021341|10058708|10030386|20171342|10040880|10004414|20183874|20129750|20111018|20149353|10071193|20111082|20147111|20344762,20101104,2013-MF00199|12세이상관람가,20129750,드라마
3482,20060231,뚝방전설,Three Fellas,20060907,장편,94,한국,10028409|20166542|10057706|10004777|10091518|10005712|10050151|20135163|20138444|20155699|10061873|10067494|20158628|20320812,20100103,2006-F258 |18세관람가,10065847,액션|코미디
3483,20122787,또 하나의 약속,Another Family,20140206,장편,115,한국,20189487|20110935|20112163|10054440|20183927|20183928|10054755|20192191|20132409|20193016|20193310|20135712|20194151|20138925|20194662|20195012|20195244|20195458|20195499|20166879|20195594|20195618|20195638|20195754|20183328|20134842|20196761|20181378|20198347|20131922|10062279|10005012|20150459|10005691|10058786|20238069|10061320|20147111,20130328,2014-MF00038 |12세이상관람가,10006129,드라마
3484,20157021,"땡큐, 대디",The Finishers,20150423,장편,89,프랑스,10059375|20115287,20139135,2015-MF00124 |전체관람가,10009103,드라마
3485,20170964,딥,Deep,20171003,장편,85,스페인,20191807|20245509|20168021|20237906|10057178|20281069|20248075,20142048,2017-MF01461|전체관람가,10069628,애니메이션|뮤지컬|어드벤처
3486,20070316,디워,D-War,20070801,장편,90,한국,10032578|10031001,20100103,2007-F236|12세이상관람가,10040912,액션|판타지
3487,20090579,디스트릭트 9,District 9,20091015,장편,112,미국|뉴질랜드,20113516|20131175,20100616,2009-F279|청소년관람불가,10009038,SF|액션|스릴러|드라마|코미디
3488,20147161,디노타샤: 공룡대탐험,Dinotasia,20140129,장편,73,미국,20137223|20187846|10030877,20139135,2014-MF00062 |전체관람가,20187788|20187789,애니메이션|어드벤처
3489,20040569,디 아이2,The Eye 2,20040526,장편,90,홍콩,10052459|10035350,20100269,2004-F129|15세관람가,10010231|10051034,공포(호러)
3490,20080706,디 아이,The Eye,20080605,장편,96,미국,10063351|10044656|10082313,20100103,2008-F177|15세이상관람가,10009713|10059224,공포(호러)|드라마|스릴러
3492,20167154,드림 쏭,Rock Dog,20160914,장편,89,미국,10091423|10018923|10047849|10025513,20142048,2016-MF01311|전체관람가,10045578,애니메이션
3493,20090288,드래그 미 투 헬,Drag Me To Hell,20090611,장편,99,미국,10061131|10045057,20100354,2009-F175|15세이상관람가,10034952,공포(호러)|스릴러|판타지
3494,20090082,드래곤볼 에볼루션,Dragonball,20090312,장편,85,미국,10061167|10069145|10048383|10064079,20100041,2009-F59|전체관람가,10064257,액션|어드벤처|SF|가족
3496,20156704,드래곤 블레이드,Dragon Blade,20150312,장편,127,중국,10035836|10068370|10045530|10072436,20100520,2015-MF00225 |15세이상관람가,10057088,액션|어드벤처
3497,20131248,드래곤 길들이기 2,How To Train Your Dragon 2,20140723,장편,101,미국,10063418|10062791|10075724|10041935,20110854,2014-MF00657 |전체관람가|2014-MF00658 |전체관람가,10013583,애니메이션|액션|어드벤처
3498,20112692,드라이브,Drive,20111117,장편,100,미국,10014012|10074755,20111613|20100285,2011-F608|청소년관람불가|2020-MF01861|청소년관람불가,10008711,액션|멜로/로맨스
3499,20080837,둠스데이:지구 최후의 날,Doomsday,20080619,장편,104,미국|영국|남아프리카공화국,10044544|10015769,20100202,2008-F239|청소년관람불가,10009025,SF|액션
3500,20111416,두레소리,Duresori : The Voice of the East,20120510,장편,108,한국,20127314|20127315|20127316|20179183|20179345|20179576|20179737|20179969|10066934|20180697|20127313|20184333,20100545,2012-F237|12세이상관람가,10066934,드라마
3501,20134594,두근두근 내 인생,My Brilliant Life,20140903,장편,117,한국,20252909|10037291|10000558|20191808|10030361|10090114|20114944|20196760|20197967|10046966|20199030|20179575|20155500|20200426|10088450|20138639|20156304|20180627|20186901|20202610|10028458|20233666|20148713|20159884|20171900|20163403|20189359|20337374|20143340,20110854,2014-MF00892 |12세이상관람가,10057210,드라마
3502,20101109,두 여자,"Love, in between",20101118,장편,105,한국,10026733|10062240|10040880|10040543|20112838|20125215|20131056|20131880|20133273|20133300|20134083|10072864|20137366|20139646|20139813|20142052|20146449|20149372|20152062|20152421|20155870|20156372|20156994|20158913|20159049|20160621|10061332|20164749|10060194|10002487,20100109,2010-F455 |청소년관람불가,10062084,멜로/로맨스|드라마
3503,20070379,두 얼굴의 여친,Two Faces Of My Girlfriend,20070913,장편,117,한국,10031644|10061694|10006144|10006385|10056669|20122765|10065609|20156348|10058918|10058195|20160252|20213326,20100103,2007-F294 |15세이상관람가,10055965,멜로/로맨스|코미디
3504,20070305,두 사람이다,Someone Behind You,20070822,장편,84,한국,10054538|20166879|10054943|10028507|10062035|10003902|10004169|10004713|20138741|20110881|20155685|20165436|10054943|10061228|10057816|10062134|10030376,20100202|20100825,2007-F253|청소년관람불가,10050086,공포(호러)
3505,20070206,두 번째 사랑,Never Forever,20070621,장편,104,한국|미국,10087253|10082007|10011390|10058245,20111653,2007-F192|청소년관람불가,20065238,드라마|멜로/로맨스
3506,20160472,두 남자,Derailed,20161130,장편,91,한국,10021341|20209286|20142517|20199046|20259119|20265972|20291569|20112047|20246269|10074798|20239308|10087533,20168728,2016-MF01771|청소년관람불가,20244789,범죄|액션
3507,20112443,두 개의 문,Two Doors,20120621,장편,101,한국,20179843|20181691,20123217,2012-F380|15세이상관람가,10089864|10005439,다큐멘터리
3508,20125916,두 개의 달,The Sleepless,20120712,장편,86,한국,10029463|10005816|20112886|10013826|10029013|20179756|20182674|20183947|10030191|10062431|20165428,20100520,2012-F437|15세이상관람가,10003947,공포(호러)
3510,20030420,동해물과 백두산이,Lost In The South Mission: Going Home,20031231,장편,104,한국,10062240|10001915|10019138|20111078|10005245|20145976|20110711|20156239|20160088|20162352|20165062|10040691|10061575|10003606|10050781|20233528|20329832|20132409,20100103,2003-F341|15세관람가,10043769,코미디
3511,20127595,동창생,Commitment,20131106,장편,112,한국,10072431|20090447|10054493|10065946|10005251|20185383|20185404|20146234|10037165|20137970|20186100|10056105|20186308|20186351|10058018|20143893|20186487|20186700|20246829|20160423|20187031|20187066|20124681|20183620|10028773|20133500|20152117|10062440|10028517|10054119|10035365|10070602|10057435|20133608|20207206|20281330|10029329,20100103,2013-MF00628 |15세이상관람가,20124307,액션|드라마
